4K测试频道,#genre#
宜宾公共,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/ybetH264_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
宜宾新闻,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/ybytH264_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
营山,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/ysxw_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
越西综合,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/yxt_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
岳池,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/ycxw_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
昭化综合,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/zhxwzh_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
中江新闻,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/zjxwzh_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
资阳新闻,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/zyxwzh_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
资中综合,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/zzzh_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
自贡文化,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/zggg_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
自贡综合,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/zgxw_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
郫县新闻,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/pxds1_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
荥经,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/xjdst_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
阆中综合,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/lzxw_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
沐川综合,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/mcxw_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
泸定综合,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/ldxw_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
泸县综合,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/lxxwzh_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
泸州公共,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/lzgg_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
珙县新闻,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/gxzh_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
梓潼综合,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/ztgq_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
犍为新闻,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/qwxwzh_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
筠连,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/ylyt_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV1,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1
CCTV2,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
CCTV3,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3
CCTV4,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4
CCTV5,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
CCTV5+,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p
CCTV6,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6
CCTV7,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7
CCTV8,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8
CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10
CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11
CCTV12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12
CCTV13,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13
CCTV14,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14
CCTV15,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15
CCTV16,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16
CCTV17,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17
湖南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
江苏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws
浙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws
浙江卫视,http://zappl02.cztv.com/live/channel011080Pnew.m3u8?auth_key=1761099064-0-0-9b644d437557bcc66b9411e545e45fbc

北京卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws
东方卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws
天津卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws
安徽卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws
山东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws
辽宁卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws
河北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws
河南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws
江西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws
四川卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws
重庆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws
贵州卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws
湖北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws
广西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws
东南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws
海南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws
青海卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws
吉林卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws
黑龙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws

CCTV1,http://go.bkpcp.top/mg/cctv1
CCTV2,http://go.bkpcp.top/mg/cctv2
CCTV3,http://go.bkpcp.top/mg/cctv3
CCTV4,http://go.bkpcp.top/mg/cctv4
CCTV5,http://go.bkpcp.top/mg/cctv5
CCTV5+,http://go.bkpcp.top/mg/cctv5p
CCTV6,http://go.bkpcp.top/mg/cctv6
CCTV7,http://go.bkpcp.top/mg/cctv7
CCTV8,http://go.bkpcp.top/mg/cctv8
CCTV9,http://go.bkpcp.top/mg/cctv9
CCTV10,http://go.bkpcp.top/mg/cctv10
CCTV11,http://go.bkpcp.top/mg/cctv11
CCTV12,http://go.bkpcp.top/mg/cctv12
CCTV13,http://go.bkpcp.top/mg/cctv13
CCTV14,http://go.bkpcp.top/mg/cctv14
CCTV15,http://go.bkpcp.top/mg/cctv15
CCTV16,http://go.bkpcp.top/mg/cctv16
CCTV17,http://go.bkpcp.top/mg/cctv17
cct4欧洲,http://go.bkpcp.top/mg/cctv4o
cct4美洲,http://go.bkpcp.top/mg/cctv4m
CGTN-西,http://go.bkpcp.top/mg/cgtne
CGTN-阿,http://go.bkpcp.top/mg/cgtna
CGTN-法,http://go.bkpcp.top/mg/cgtnf
北京卫视,http://go.bkpcp.top/mg/bjws
东方卫视,http://go.bkpcp.top/mg/dfws
浙江卫视,http://go.bkpcp.top/mg/zjws
江苏卫视,http://go.bkpcp.top/mg/jsws
湖南卫视,http://go.bkpcp.top/mg/hunws
广东卫视,http://go.bkpcp.top/mg/gdws
深圳卫视,http://go.bkpcp.top/mg/szws
山东卫视,http://go.bkpcp.top/mg/sdws
河南卫视,http://go.bkpcp.top/mg/hnws
江西卫视,http://go.bkpcp.top/mg/jxws
湖北卫视,http://go.bkpcp.top/mg/hubws
海南卫视,http://go.bkpcp.top/mg/hinws
陕西卫视,http://go.bkpcp.top/mg/sxws
兵团卫视,http://go.bkpcp.top/mg/btws
黑龙江视,http://go.bkpcp.top/mg/hljws
广东珠江,http://go.bkpcp.top/mg/gdzj
广东体育,http://go.bkpcp.top/mg/gdty
大湾区卫视,http://go.bkpcp.top/mg/gddwq
广东影视,http://go.bkpcp.top/mg/gdys
广东新闻,http://go.bkpcp.top/mg/gdxw
广东民生,http://go.bkpcp.top/mg/gdms

CCTV1,http://m.061899.xyz/mg/cctv1
CCTV2,http://m.061899.xyz/mg/cctv2
CCTV3,http://m.061899.xyz/mg/cctv3
CCTV4,http://m.061899.xyz/mg/cctv4
CCTV5,http://m.061899.xyz/mg/cctv5
CCTV5+,http://m.061899.xyz/mg/cctv5p
CCTV6,http://m.061899.xyz/mg/cctv6
CCTV7,http://m.061899.xyz/mg/cctv7
CCTV8,http://m.061899.xyz/mg/cctv8
CCTV9,http://m.061899.xyz/mg/cctv9
CCTV10,http://m.061899.xyz/mg/cctv10
CCTV11,http://m.061899.xyz/mg/cctv11
CCTV12,http://m.061899.xyz/mg/cctv12
CCTV13,http://m.061899.xyz/mg/cctv13
CCTV14,http://m.061899.xyz/mg/cctv14
CCTV15,http://m.061899.xyz/mg/cctv15
CCTV16,http://m.061899.xyz/mg/cctv16
CCTV17,http://m.061899.xyz/mg/cctv17
cctv美洲,http://m.061899.xyz/mg/cctv4m
cctv欧洲,http://m.061899.xyz/mg/cctv4o
CETV-01,http://m.061899.xyz/mg/cetv1
CETV-02,http://m.061899.xyz/mg/cetv2
CETV-04,http://m.061899.xyz/mg/cetv4
北京卫视,http://m.061899.xyz/mg/bjws
东方卫视,http://m.061899.xyz/mg/dfws
浙江卫视,http://m.061899.xyz/mg/zjws
江苏卫视,http://m.061899.xyz/mg/jsws
湖南卫视,http://m.061899.xyz/mg/hunws
广东卫视,http://m.061899.xyz/mg/gdws
深圳卫视,http://m.061899.xyz/mg/szws
天津卫视,http://m.061899.xyz/mg/tjws
安徽卫视,http://m.061899.xyz/mg/ahws
山东卫视,http://m.061899.xyz/mg/sdws
河北卫视,http://m.061899.xyz/mg/hbws
河南卫视,http://m.061899.xyz/mg/hnws
江西卫视,http://m.061899.xyz/mg/jxws
四川卫视,http://m.061899.xyz/mg/scws
重庆卫视,http://m.061899.xyz/mg/cqws
贵州卫视,http://m.061899.xyz/mg/gzws
湖北卫视,http://m.061899.xyz/mg/hubws
广西卫视,http://m.061899.xyz/mg/gxws
东南卫视,http://m.061899.xyz/mg/dnws
海南卫视,http://m.061899.xyz/mg/hinws
甘肃卫视,http://m.061899.xyz/mg/gsws
青海卫视,http://m.061899.xyz/mg/qhws
陕西卫视,http://m.061899.xyz/mg/sxws
宁夏卫视,http://m.061899.xyz/mg/nxws
新疆卫视,http://m.061899.xyz/mg/xjws
西藏卫视,http://m.061899.xyz/mg/xzws
兵团卫视,http://m.061899.xyz/mg/btws
吉林卫视,http://m.061899.xyz/mg/jlws
内蒙古视,http://m.061899.xyz/mg/nmgws
黑龙江视,http://m.061899.xyz/mg/hljws
重温经典,http://m.061899.xyz/mg/cwjd
劲爆体育,http://m.061899.xyz/mg/jbty
咪咕体育,http://m.061899.xyz/mg/mgty
北京体育,http://m.061899.xyz/mg/bjty
北京新闻,http://m.061899.xyz/mg/bjxw
北京财经,http://m.061899.xyz/mg/bjcj
北京文艺,http://m.061899.xyz/mg/bjwy
北京生活,http://m.061899.xyz/mg/bjsh
北京少儿,http://m.061899.xyz/mg/bjkk
北京影视,http://m.061899.xyz/mg/bjys
北京纪实,http://m.061899.xyz/mg/bjjs
东方影视,http://m.061899.xyz/mg/shys
东方纪实,http://m.061899.xyz/mg/xjs
红色轮播,http://m.061899.xyz/mg/hslb
金色剧场,http://m.061899.xyz/mg/jsjc
乡村振兴,http://m.061899.xyz/mg/xczx


CCTV1,https://zby.130519.xyz/PLTV/11/224/3221226163/index.m3u8
CCTV2,https://zby.130519.xyz/PLTV/11/224/3221226122/index.m3u8
CCTV3,https://zby.130519.xyz/PLTV/11/224/3221225766/index.m3u8
CCTV3,https://zby.130519.xyz/PLTV/11/224/3221226165/index.m3u8
CCTV4,https://zby.130519.xyz/PLTV/11/224/3221226124/index.m3u8
CCTV5,https://zby.130519.xyz/PLTV/11/224/3221225734/index.m3u8
CCTV5,https://zby.130519.xyz/PLTV/11/224/3221226146/index.m3u8
CCTV6,https://zby.130519.xyz/PLTV/11/224/3221225741/index.m3u8
CCTV6,https://zby.130519.xyz/PLTV/11/224/3221226148/index.m3u8
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221225701/index.m3u8
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221226143/index.m3u8
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221226137/index.m3u8
CCTV8,https://zby.130519.xyz/PLTV/11/224/3221225736/index.m3u8
CCTV8,https://zby.130519.xyz/PLTV/11/224/3221226167/index.m3u8
CCTV10,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8
CCTV10,https://zby.130519.xyz/PLTV/11/224/3221226169/index.m3u8
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226145/index.m3u8
CCTV12,https://zby.130519.xyz/PLTV/11/224/3221226103/index.m3u8
CCTV12,https://zby.130519.xyz/PLTV/11/224/3221226126/index.m3u8
CCTV13,https://zby.130519.xyz/PLTV/11/224/3221226128/index.m3u8
CCTV14,https://zby.130519.xyz/PLTV/11/224/3221225738/index.m3u8
CCTV14,https://zby.130519.xyz/PLTV/11/224/3221226150/index.m3u8
CCTV15,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8
CCTV16,https://zby.130519.xyz/PLTV/11/224/3221226120/index.m3u8
CETV1,https://zby.130519.xyz/PLTV/11/224/3221225775/index.m3u8
CETV4,https://zby.130519.xyz/PLTV/11/224/3221226153/index.m3u8
CETV4,https://zby.130519.xyz/PLTV/11/224/3221226069/index.m3u8
CGTN,https://zby.130519.xyz/PLTV/11/224/3221226016/index.m3u8
江苏卫视,https://zby.130519.xyz/PLTV/11/224/3221225720/index.m3u8
黑龙江卫视,https://zby.130519.xyz/PLTV/11/224/3221225722/index.m3u8
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221225725/index.m3u8
北京卫视,https://zby.130519.xyz/PLTV/11/224/3221225724/index.m3u8
湖南卫视,https://zby.130519.xyz/PLTV/11/224/3221225726/index.m3u8
浙江卫视,https://zby.130519.xyz/PLTV/11/224/3221225727/index.m3u8
深圳卫视,https://zby.130519.xyz/PLTV/11/224/3221225728/index.m3u8
湖北卫视,https://zby.130519.xyz/PLTV/11/224/3221225729/index.m3u8
安徽卫视,https://zby.130519.xyz/PLTV/11/224/3221225739/index.m3u8
江西卫视,https://zby.130519.xyz/PLTV/11/224/3221225740/index.m3u8
天津卫视,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8
广东卫视,https://zby.130519.xyz/PLTV/11/224/3221225731/index.m3u8
山东卫视,https://zby.130519.xyz/PLTV/11/224/3221225733/index.m3u8
东南卫视,https://zby.130519.xyz/PLTV/11/224/3221225745/index.m3u8
辽宁卫视,https://zby.130519.xyz/PLTV/11/224/3221225747/index.m3u8
西藏卫视,https://zby.130519.xyz/PLTV/11/224/3221225767/index.m3u8
康巴卫视,https://zby.130519.xyz/PLTV/11/224/3221225773/index.m3u8
厦门卫视,https://zby.130519.xyz/PLTV/11/224/3221226008/index.m3u8
内蒙古卫视,https://zby.130519.xyz/PLTV/11/224/3221226011/index.m3u8
西藏卫视,https://zby.130519.xyz/PLTV/11/224/3221226012/index.m3u8
吉林卫视,https://zby.130519.xyz/PLTV/11/224/3221226082/index.m3u8
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226084/index.m3u8
陕西卫视,https://zby.130519.xyz/PLTV/11/224/3221226086/index.m3u8
新疆卫视,https://zby.130519.xyz/PLTV/11/224/3221226088/index.m3u8
甘肃卫视,https://zby.130519.xyz/PLTV/11/224/3221226090/index.m3u8
宁夏卫视,https://zby.130519.xyz/PLTV/11/224/3221226092/index.m3u8
河北卫视,https://zby.130519.xyz/PLTV/11/224/3221226107/index.m3u8
青海卫视,https://zby.130519.xyz/PLTV/11/224/3221226105/index.m3u8
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221226106/index.m3u8
云南卫视,https://zby.130519.xyz/PLTV/11/224/3221226109/index.m3u8
兵团卫视,https://zby.130519.xyz/PLTV/11/224/3221226111/index.m3u8
山西卫视,https://zby.130519.xyz/PLTV/11/224/3221226113/index.m3u8
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221226050/index.m3u8
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226130/index.m3u8
河南卫视,https://zby.130519.xyz/PLTV/11/224/3221226132/index.m3u8
吉林卫视,https://zby.130519.xyz/PLTV/11/224/3221226149/index.m3u8
云南卫视,https://zby.130519.xyz/PLTV/11/224/3221226151/index.m3u8
四川卫视,https://zby.130519.xyz/PLTV/11/224/3221226152/index.m3u8
海南卫视,https://zby.130519.xyz/PLTV/11/224/3221226154/index.m3u8
重庆卫视,https://zby.130519.xyz/PLTV/11/224/3221226171/index.m3u8
贵州卫视,https://zby.130519.xyz/PLTV/11/224/3221226173/index.m3u8
东方财经,https://zby.130519.xyz/PLTV/11/224/3221226134/index.m3u8
新闻综合,https://zby.130519.xyz/PLTV/11/224/3221226136/index.m3u8
第一财经,https://zby.130519.xyz/PLTV/11/224/3221225737/index.m3u8
五星体育,https://zby.130519.xyz/PLTV/11/224/3221225732/index.m3u8
东方影视,https://zby.130519.xyz/PLTV/11/224/3221225744/index.m3u8
上海都市,https://zby.130519.xyz/PLTV/11/224/3221225749/index.m3u8
金色学堂,https://zby.130519.xyz/PLTV/11/224/3221225748/index.m3u8
都市剧场,https://zby.130519.xyz/PLTV/11/224/3221225762/index.m3u8
都市剧场,https://zby.130519.xyz/PLTV/11/224/3221226155/index.m3u8
动漫秀场,https://zby.130519.xyz/PLTV/11/224/3221225764/index.m3u8
动漫秀场,https://zby.130519.xyz/PLTV/11/224/3221226138/index.m3u8
生活时尚,https://zby.130519.xyz/PLTV/11/224/3221225768/index.m3u8
欢笑剧场,https://zby.130519.xyz/PLTV/11/224/3221225771/index.m3u8
法治天地,https://zby.130519.xyz/PLTV/11/224/3221225994/index.m3u8
游戏风云,https://zby.130519.xyz/PLTV/11/224/3221226117/index.m3u8
游戏风云,https://zby.130519.xyz/PLTV/11/224/3221226140/index.m3u8
金鹰卡通,https://zby.130519.xyz/PLTV/11/224/3221226094/index.m3u8
哈哈炫动,https://zby.130519.xyz/PLTV/11/224/3221226161/index.m3u8
哈哈炫动,https://zby.130519.xyz/PLTV/11/224/3221226175/index.m3u8
卡酷少儿,https://zby.130519.xyz/PLTV/11/224/3221226019/index.m3u8
嘉佳卡通,https://zby.130519.xyz/PLTV/11/224/3221226021/index.m3u8
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
4K超高清,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.249:8001
淘电影,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.250:8001
淘剧场,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.95:8001
淘娱乐,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.100:8001
淘Baby,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.238:8001
乐游,https://zby.130519.xyz/PLTV/11/224/3221226157/index.m3u8
乐游,https://zby.130519.xyz/PLTV/11/224/3221226115/index.m3u8
睛彩竞技,https://zby.130519.xyz/PLTV/11/224/3221226116/index.m3u8
睛彩篮球,https://zby.130519.xyz/PLTV/11/224/3221226118/index.m3u8
睛彩广场舞,https://zby.130519.xyz/PLTV/11/224/3221226139/index.m3u8
CCTV1,http://120.202.94.181:9446/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://120.202.94.181:9446/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://120.202.94.181:9446/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://120.202.94.181:9446/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://120.202.94.181:9446/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://120.202.94.181:9446/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://120.202.94.181:9446/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://120.202.94.181:9446/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://120.202.94.181:9446/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://120.202.94.181:9446/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://120.202.94.181:9446/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://120.202.94.181:9446/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://120.202.94.181:9446/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://120.202.94.181:9446/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://120.202.94.181:9446/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://120.202.94.181:9446/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖北综合,http://120.202.94.181:9446/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
湖北影视,http://120.202.94.181:9446/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
湖北生活,http://120.202.94.181:9446/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
湖北教育,http://120.202.94.181:9446/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
湖南电视,http://120.202.94.181:9446/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://120.202.94.181:9446/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://120.202.94.181:9446/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://120.202.94.181:9446/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://120.202.94.181:9446/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://120.202.94.181:9446/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://go.bkpcp.top/mg/cctv1 
CCTV2,http://go.bkpcp.top/mg/cctv2 
CCTV3,http://go.bkpcp.top/mg/cctv3 
CCTV4,http://go.bkpcp.top/mg/cctv4 
CCTV5,http://go.bkpcp.top/mg/cctv5
CCTV5+,http://go.bkpcp.top/mg/cctv5p 
CCTV6,http://go.bkpcp.top/mg/cctv6
CCTV7,http://go.bkpcp.top/mg/cctv7 
CCTV8,http://go.bkpcp.top/mg/cctv8
CCTV9,http://go.bkpcp.top/mg/cctv9
CCTV10,http://go.bkpcp.top/mg/cctv10 
CCTV11,http://go.bkpcp.top/mg/cctv11
CCTV12,http://go.bkpcp.top/mg/cctv12 
CCTV13,http://go.bkpcp.top/mg/cctv13 
CCTV14,http://go.bkpcp.top/mg/cctv14
CCTV15,http://go.bkpcp.top/mg/cctv15
CCTV16,http://go.bkpcp.top/mg/cctv16
CCTV17,http://go.bkpcp.top/mg/cctv17 
cct4欧洲,http://go.bkpcp.top/mg/cctv4o
cct4美洲,http://go.bkpcp.top/mg/cctv4m
CGTN-西,http://go.bkpcp.top/mg/cgtne 
CGTN-阿,http://go.bkpcp.top/mg/cgtna 
CGTN-法,http://go.bkpcp.top/mg/cgtnf 
北京卫视,http://go.bkpcp.top/mg/bjws
东方卫视,http://go.bkpcp.top/mg/dfws
浙江卫视,http://go.bkpcp.top/mg/zjws 
江苏卫视,http://go.bkpcp.top/mg/jsws 
湖南卫视,http://go.bkpcp.top/mg/hunws 
广东卫视,http://go.bkpcp.top/mg/gdws 
深圳卫视4k,http://go.bkpcp.top/mg/szws 
山东卫视,http://go.bkpcp.top/mg/sdws
河南卫视,http://go.bkpcp.top/mg/hnws
江西卫视,http://go.bkpcp.top/mg/jxws 
湖北卫视,http://go.bkpcp.top/mg/hubws 
海南卫视,http://go.bkpcp.top/mg/hinws
陕西卫视,http://go.bkpcp.top/mg/sxws 
兵团卫视,http://go.bkpcp.top/mg/btws 
黑龙江视,http://go.bkpcp.top/mg/hljws 
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
4K超高清,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.249:8001
淘电影,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.250:8001
淘剧场,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.95:8001
淘娱乐,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.100:8001
淘Baby,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.238:8001
CHC动作电影,http://124.93.18.238:9002//hls/76/index.m3u8
CHC家庭影院,http://124.93.18.238:9002//hls/78/index.m3u8
CHC影迷电影,http://124.93.18.238:9002//hls/77/index.m3u8
CCTV1,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1
CCTV2,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
CCTV3,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3
CCTV4,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4
CCTV5,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
CCTV5+,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p
CCTV6,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6
CCTV7,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7
CCTV8,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8
CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10
CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11
CCTV12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12
CCTV13,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13
CCTV14,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14
CCTV15,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15
CCTV16,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16
CCTV17,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17
湖南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
江苏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws
浙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws
北京卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws
